laptop_id,img_link,name,laptop_brand,usecases,price_rm,tags
716,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen,Lenovo,Ultra-portable,1429.45,intel celeron dual core processor (4th gen) 4 gb ddr4 ram 64 bit window 10 oper system ultra-port
719,https://rukminim1.flixcart.com/image/312/312/j66s3gw0/computer/y/g/n/dell-gaming-laptop-original-imaewphfgashevp5.jpeg?q=70,DELL 5000 Core i5 7th Gen,DELL, Business/Professional,4234.45,intel core i5 processor (7th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession
720,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,Lenovo B50,Lenovo, Business/Professional,2886.95,intel core i5 processor (4th gen) 8 gb ddr3 ram 64 bit window 8 oper system business/profession
722,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Dual Core 3020e,Lenovo,Ultra-portable,1539.45,amd dual core processor 4 gb ddr4 ram 64 bit window 11 oper system ultra-port
724,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70,MSI GF63 Thin Core i7 9th Gen,MSI, Gaming,3684.45,intel core i7 processor (9th gen) 8 gb ddr4 ram 64 bit window 10 oper system game
725,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70,DELL Inspiron Core i5 11th Gen,DELL, Business/Professional,3035.45,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
727,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70,Vaio SE Series Core i5 8th Gen,Sony, Business/Professional,3458.95,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession
728,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/o/k/extensa-notebook-acer-original-imagjykx7ghxmaw5.jpeg?q=70,acer Extensa Pentium Quad Core,acer, Budget Friendly,1364.0,intel pentium quad core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli
730,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI Modern 14 Core i7 11th Gen,MSI, Business/Professional,4432.45,intel core i7 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession
731,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5625U,HP, Multimedia/Entertainment,3491.95,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain
732,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL G15 Core i5 10th Gen,DELL, Gaming,4069.45,intel core i5 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game
733,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS Core i5 10th Gen,ASUS, Budget Friendly,2474.45,intel core i5 processor (10th gen) 8 gb ddr4 ram window 11 oper system budget friendli
734,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/p/m/9/14a-ca0506tu-thin-and-light-laptop-hp-original-imagbmtfbpbkvyqz.jpeg?q=70,HP Chromebook x360 Intel Celeron Dual Core,HP, Student/Education,1429.45,intel celeron dual core processor 4 gb lpddr4 ram 64 bit chrome oper system student/educ
735,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70,DELL Inspiron 3501 Core i3 10th Gen,DELL, Budget Friendly,2182.95,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli
737,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i7 12th Gen,DELL, Gaming,8249.45,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game
738,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,Lenovo, Budget Friendly,2062.5,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli
740,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70,ASUS TUF Gaming F15 Core i5 10th Gen,ASUS, Gaming,3574.45,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game
741,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70,HP Chromebook x360 Intel Celeron Quad Core,HP, Budget Friendly,1539.45,intel celeron quad core processor 4 gb lpddr4 ram 64 bit chrome oper system budget friendli
743,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/s/g/x/a515-57g-gaming-laptop-acer-original-imagft36qhxsm89g.jpeg?q=70,acer Aspire 5 Gaming Core i5 12th Gen,acer, Gaming,3586.0,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system game
744,https://rukminim1.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70,HP Core i3 10th Gen,HP, Budget Friendly,2180.3650000000002,intel core i3 processor (10th gen) 4 gb ddr4 ram window 10 oper system budget friendli
745,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/f/k/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49hqgt2ggzc.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,Infinix, Student/Education,1154.45,intel celeron quad core processor 4 gb lpddr4x ram 64 bit window 11 oper system student/educ
747,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/h/m/m/-original-imag8z6sn8ujzqaa.jpeg?q=70,ASUS EeeBook 12 Celeron Dual Core 4th Gen,ASUS, Budget Friendly,1154.45,intel celeron dual core processor (4th gen) 4 gb ddr4 ram 64 bit window 10 oper system budget friendli
748,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70,HP Core i3 11th Gen,HP, Budget Friendly,2392.5,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli
749,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/h/g/l/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49gbqxuhfha.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,Infinix, Student/Education,1154.45,intel celeron quad core processor 4 gb lpddr4x ram 64 bit window 11 oper system student/educ
751,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/n/7/255-g8-r3-laptop-hp-original-imaggwpywbhnywt7.jpeg?q=70,HP Ryzen 3 Dual Core,HP, Budget Friendly,2013.0,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system budget friendli
752,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP 15s Ryzen 3 Quad Core 5300U,HP, Multimedia/Entertainment,2227.445,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain
753,https://rukminim1.flixcart.com/image/312/312/kv6zvrk0/computer/5/n/1/14-ec0033au-thin-and-light-laptop-hp-original-imag85htpbzcnsj5.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5500U,HP, Multimedia/Entertainment,3129.5,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain
756,https://rukminim1.flixcart.com/image/312/312/j8j32q80/computer/p/u/g/acer-na-laptop-original-imaeygxsxvayw4dv.jpeg?q=70,acer Nitro 5 Spin Core i5 8th Gen,acer, Gaming,4359.19,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system game
757,https://rukminim1.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70,DELL GAMING G5 SERIES Core i5 10th Gen,DELL, Gaming,3843.95,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game
763,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP Intel Core i5 10th Gen,HP, Budget Friendly,6985.0,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli
765,https://rukminim1.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70,ASUS Chromebook Celeron Dual Core,ASUS, Student/Education,1044.45,intel celeron dual core processor 4 gb lpddr4 ram 64 bit chrome oper system student/educ
767,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP Ryzen 5 Hexa Core 5500U,HP, Gaming,2776.95,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game
768,https://rukminim1.flixcart.com/image/312/312/kar44280/computer/r/z/k/asus-na-thin-and-light-laptop-original-imafs92vgxyadhpr.jpeg?q=70,ASUS VivoBook S14 Core i7 8th Gen,ASUS, Creative/Design,3739.45,intel core i7 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system creative/design
769,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,Lenovo Yoga 7 Core i7 11th Gen Intel EVO,Lenovo,Ultra-portable,5829.45,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system ultra-port
771,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/t/b/acer-na-thin-and-light-laptop-original-imafn2vgzdtykznz.jpeg?q=70,acer Swift 5 Core i5 8th Gen,acer, Multimedia/Entertainment,4509.89,intel core i5 processor (8th gen) 8 gb ddr3 ram 64 bit window 10 oper system multimedia/entertain
772,https://rukminim1.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,ASUS, Gaming,10339.45,amd ryzen 9 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game
774,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/o/b/modern-14-b5m-notebook-msi-original-imaggmfqjsdatppv.jpeg?q=70,MSI Modern 14 Ryzen 5 Hexa Core 5500U,MSI, Gaming,2529.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game
775,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/o/u/fa506icb-hn075w-gaming-laptop-asus-original-imaggtmvgjhypzsb.jpeg?q=70,ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H,ASUS, Gaming,4894.45,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game
776,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/x/i/v/-original-imagbygzjwthsan3.jpeg?q=70,HP Pavilion Intel Core i5 11th Gen,HP, Business/Professional,3678.95,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
777,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70,Nokia PureBook S14 Core i5 11th Gen,Nokia, Budget Friendly,2639.45,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli
779,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/8/v/i/cb-11igl05-thin-and-light-laptop-lenovo-original-imag6fh8sqpuk3ts.jpeg?q=70,Lenovo IdeaPad 3 Chromebook Celeron Dual Core,Lenovo, Budget Friendly,934.45,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system budget friendli
782,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70,HP Ryzen 3 Dual Core,HP, Budget Friendly,1539.45,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system budget friendli
783,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70,Vaio E Series Ryzen 5 Quad Core 3500U,Sony, Creative/Design,2309.45,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system creative/design
785,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/u/t/-original-imagg2ckbhxm5ksm.jpeg?q=70,MSI Core i5 12th Gen,MSI, Gaming,4041.95,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game
786,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/t/d/avita-original-imafvng2b4qahht9.jpeg?q=70,Avita Liber Core i7 10th Gen,Avita, Creative/Design,2859.45,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system creative/design
788,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,Infinix X1 Slim Series Core i7 10th Gen,Infinix, Creative/Design,2584.45,intel core i7 processor (10th gen) 16 gb lpddr4x ram 64 bit window 11 oper system creative/design
791,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/e/x/m/-original-imageuecggrzczd5.jpeg?q=70,ASUS EeeBook 12 Celeron Dual Core,ASUS, Student/Education,1044.45,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system student/educ
793,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/x/f/vivobook-pro-laptop-asus-original-imaggur3mgfbjmnf.jpeg?q=70,ASUS Ryzen 5 Hexa Core,ASUS, Gaming,3024.45,amd ryzen 5 hexa core processor 8 gb ddr4 ram window 11 oper system game
794,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70,DELL Inspiron Core i3 11th Gen,DELL, Business/Professional,2254.45,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession
